レースキー,開催日,競輪場,レース番号,車番,登録番号,着順,結果ステータス,3連単組番,3連単払戻,人気,払戻分類,is_20000_plus,is_50000_plus
20260713_松山_3R,20260713,松山,3,3,015166,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
20260713_松山_3R,20260713,松山,3,4,015846,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
20260713_松山_3R,20260713,松山,3,5,015286,,NORMAL,1-6-7,15580,(68),10000_TO_19999,0,0
20260713_松山_4R,20260713,松山,4,2,016035,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_4R,20260713,松山,4,3,015148,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_4R,20260713,松山,4,4,015770,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_4R,20260713,松山,4,6,015673,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_4R,20260713,松山,4,7,015773,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_4R,20260713,松山,4,5,015944,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_4R,20260713,松山,4,1,015677,,NORMAL,2-3-4,1030,(2),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,1,014415,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,7,014334,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,4,015563,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,6,014584,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,5,013075,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,2,013039,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_5R,20260713,松山,5,3,015662,,NORMAL,1-7-4,9300,(32),UNDER_10000,0,0
20260713_松山_6R,20260713,松山,6,7,015742,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_6R,20260713,松山,6,1,014057,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_6R,20260713,松山,6,4,015419,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_6R,20260713,松山,6,6,014566,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_6R,20260713,松山,6,2,014044,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_6R,20260713,松山,6,5,015937,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_6R,20260713,松山,6,3,015515,,NORMAL,7-1-4,33650,(104),20000_TO_49999,1,0
20260713_松山_7R,20260713,松山,7,1,014036,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_7R,20260713,松山,7,6,013968,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_7R,20260713,松山,7,4,014779,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_7R,20260713,松山,7,3,014204,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_7R,20260713,松山,7,5,014280,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_7R,20260713,松山,7,7,014784,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_7R,20260713,松山,7,2,015740,,NORMAL,1-6-4,1500,(2),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,5,015602,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,3,012819,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,2,013435,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,1,015165,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,6,015800,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,7,014320,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_8R,20260713,松山,8,4,015833,,NORMAL,5-3-2,1670,(1),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,1,016007,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,4,016016,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,2,015087,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,5,015467,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,6,013063,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,7,011574,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_9R,20260713,松山,9,3,015923,,NORMAL,1-4-2,1860,(4),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,6,015219,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,4,015486,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,7,015504,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,1,015410,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,3,015076,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,5,015315,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_10R,20260713,松山,10,2,015681,,NORMAL,6-4-7,780,(2),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,2,014679,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,7,015926,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,3,014565,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,6,014561,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,1,014954,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,4,014258,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_松山_11R,20260713,松山,11,5,013296,,NORMAL,2-7-3,3710,(11),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,7,016018,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,2,015215,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,4,014388,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,3,015368,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,5,014840,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,1,014072,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_1R,20260713,熊本,1,6,013105,,NORMAL,7-2-4,420,(1),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,1,016004,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,2,014578,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,4,015890,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,7,014006,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,6,013212,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,3,014213,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_2R,20260713,熊本,2,5,013061,,NORMAL,1-2-4,1850,(5),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,4,015164,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,3,014069,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,7,015989,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,1,013776,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,2,015739,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,5,014652,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_3R,20260713,熊本,3,6,012966,,NORMAL,4-3-7,2910,(7),UNDER_10000,0,0
20260713_熊本_4R,20260713,熊本,4,1,016020,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_4R,20260713,熊本,4,4,013728,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_4R,20260713,熊本,4,7,012910,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_4R,20260713,熊本,4,5,014275,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_4R,20260713,熊本,4,3,014780,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_4R,20260713,熊本,4,2,013543,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_4R,20260713,熊本,4,6,014694,,NORMAL,1-4-7,28240,(66),20000_TO_49999,1,0
20260713_熊本_5R,20260713,熊本,5,5,015523,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_5R,20260713,熊本,5,6,014274,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_5R,20260713,熊本,5,7,013421,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_5R,20260713,熊本,5,1,014610,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_5R,20260713,熊本,5,3,012586,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_5R,20260713,熊本,5,2,015295,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_5R,20260713,熊本,5,4,015990,,NORMAL,5-6-7,54380,(90),50000_PLUS,1,1
20260713_熊本_6R,20260713,熊本,6,6,015160,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_6R,20260713,熊本,6,4,012248,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_6R,20260713,熊本,6,1,015935,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_6R,20260713,熊本,6,2,014425,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_6R,20260713,熊本,6,5,012876,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_6R,20260713,熊本,6,7,013331,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_6R,20260713,熊本,6,3,014015,,NORMAL,6-4-1,9880,(22),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,3,014342,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,7,016019,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,1,014360,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,4,011790,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,6,013531,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,2,012299,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
20260713_熊本_7R,20260713,熊本,7,5,011427,,NORMAL,3-7-1,1690,(5),UNDER_10000,0,0
