レースキー,開催日,競輪場,レース番号,車番,登録番号,着順,結果ステータス,結果理由,3連単組番,3連単払戻,人気,払戻分類,is_20000_plus,is_50000_plus
20260719_豊橋_6R,20260719,豊橋,6,3,015275,5,NORMAL,,2-1-4,3000,(9),UNDER_10000,0,0
20260719_豊橋_6R,20260719,豊橋,6,5,014758,6,NORMAL,,2-1-4,3000,(9),UNDER_10000,0,0
20260719_豊橋_6R,20260719,豊橋,6,7,012971,7,NORMAL,,2-1-4,3000,(9),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,1,015633,1,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,4,014561,2,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,2,012981,3,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,5,015387,4,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,3,013782,5,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,7,012379,6,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_7R,20260719,豊橋,7,6,014172,7,NORMAL,,1-4-2,2620,(8),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,1,015469,1,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,5,015901,2,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,2,013638,3,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,6,015722,4,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,7,013581,5,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,4,014415,6,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_8R,20260719,豊橋,8,3,015742,7,NORMAL,,1-5-2,230,(1),UNDER_10000,0,0
20260719_豊橋_9R,20260719,豊橋,9,6,015010,1,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
20260719_豊橋_9R,20260719,豊橋,9,5,015457,2,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
20260719_豊橋_9R,20260719,豊橋,9,4,015562,3,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
20260719_豊橋_9R,20260719,豊橋,9,1,014565,4,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
20260719_豊橋_9R,20260719,豊橋,9,3,013959,5,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
20260719_豊橋_9R,20260719,豊橋,9,2,015276,6,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
20260719_豊橋_9R,20260719,豊橋,9,7,013197,7,NORMAL,,6-5-4,52660,(130),50000_PLUS,1,1
