レースキー,開催日,競輪場,レース番号,車番,登録番号,着順,結果ステータス,結果理由,3連単組番,3連単払戻,人気,払戻分類,is_20000_plus,is_50000_plus
20260722_松阪_4R,20260722,松阪,4,3,015190,7,NORMAL,,4-2-5,1740,(5),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,7,015023,1,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,4,015406,2,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,6,015150,3,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,2,015770,4,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,1,015677,5,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,3,015681,6,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_5R,20260722,松阪,5,5,015216,7,NORMAL,,7-4-6,1690,(6),UNDER_10000,0,0
20260722_松阪_6R,20260722,松阪,6,6,016028,1,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_6R,20260722,松阪,6,1,015308,2,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_6R,20260722,松阪,6,4,014896,3,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_6R,20260722,松阪,6,5,015032,4,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_6R,20260722,松阪,6,7,015141,5,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_6R,20260722,松阪,6,2,015674,6,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_6R,20260722,松阪,6,3,016029,7,NORMAL,,6-1-4,10850,(26),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,3,014665,1,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,1,015360,2,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,2,012882,3,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,7,012097,4,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,5,014598,5,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,4,014303,6,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_7R,20260722,松阪,7,6,010900,7,NORMAL,,3-1-2,11890,(46),10000_TO_19999,0,0
20260722_松阪_8R,20260722,松阪,8,2,013826,1,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_8R,20260722,松阪,8,1,015693,2,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_8R,20260722,松阪,8,5,013580,3,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_8R,20260722,松阪,8,3,012684,4,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_8R,20260722,松阪,8,6,013839,5,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_8R,20260722,松阪,8,4,013979,6,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_8R,20260722,松阪,8,7,015115,7,NORMAL,,2-1-5,30170,(99),20000_TO_49999,1,0
20260722_松阪_9R,20260722,松阪,9,1,012829,1,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_9R,20260722,松阪,9,3,013242,2,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_9R,20260722,松阪,9,7,015427,3,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_9R,20260722,松阪,9,4,012721,4,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_9R,20260722,松阪,9,6,013271,5,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_9R,20260722,松阪,9,2,015114,6,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_9R,20260722,松阪,9,5,015456,7,NORMAL,,1-3-7,2860,(7),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,5,015189,1,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,2,015914,2,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,7,014461,3,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,6,015054,4,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,1,013748,5,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,3,014056,6,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_10R,20260722,松阪,10,4,013910,7,NORMAL,,5-2-7,4510,(13),UNDER_10000,0,0
20260722_松阪_11R,20260722,松阪,11,3,014082,1,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_松阪_11R,20260722,松阪,11,1,014716,2,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_松阪_11R,20260722,松阪,11,4,014818,3,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_松阪_11R,20260722,松阪,11,6,015888,4,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_松阪_11R,20260722,松阪,11,5,015515,5,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_松阪_11R,20260722,松阪,11,7,014748,6,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_松阪_11R,20260722,松阪,11,2,015627,7,NORMAL,,3-1-4,11300,(43),10000_TO_19999,0,0
20260722_広島_1R,20260722,広島,1,3,014267,1,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_1R,20260722,広島,1,1,014612,2,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_1R,20260722,広島,1,6,014040,3,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_1R,20260722,広島,1,5,013587,4,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_1R,20260722,広島,1,2,015192,5,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_1R,20260722,広島,1,4,013742,6,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_1R,20260722,広島,1,7,014323,7,NORMAL,,3-1-6,1080,(3),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,3,013405,1,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,1,015803,2,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,5,014115,3,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,2,014035,4,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,7,013069,5,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,4,015834,6,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_2R,20260722,広島,2,6,014374,7,NORMAL,,3-1-5,5080,(15),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,1,014403,1,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,3,015372,2,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,2,015159,3,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,5,012963,4,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,4,014876,5,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,7,015937,6,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_3R,20260722,広島,3,6,014637,7,NORMAL,,1-3-2,1060,(1),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,3,015131,1,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,2,014669,2,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,4,014414,3,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,6,014236,4,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,1,015353,5,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,5,013895,6,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_4R,20260722,広島,4,7,015209,7,NORMAL,,3-2-4,6890,(20),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,1,015550,1,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,2,013435,2,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,4,015513,3,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,3,014638,4,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,5,013989,5,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,6,015933,6,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_5R,20260722,広島,5,7,012132,7,NORMAL,,1-2-4,820,(2),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,1,013146,1,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,2,015471,2,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,5,013553,3,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,3,014223,4,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,6,015895,5,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,4,013896,6,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_6R,20260722,広島,6,7,015284,7,NORMAL,,1-2-5,5020,(11),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,4,015842,1,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,6,014235,2,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,5,015388,3,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,1,015288,4,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,3,014104,5,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,2,014796,6,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_広島_7R,20260722,広島,7,7,015709,7,NORMAL,,4-6-5,5040,(16),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,2,014340,1,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,3,015665,2,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,1,015548,3,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,5,014329,4,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,6,014344,5,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,7,012130,6,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_1R,20260722,佐世保,1,4,013099,7,NORMAL,,2-3-1,850,(1),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,3,013903,1,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,2,014070,2,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,5,014591,3,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,4,014269,4,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,6,014351,5,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,1,013595,6,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_2R,20260722,佐世保,2,7,015384,7,NORMAL,,3-2-5,2590,(6),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,7,014119,1,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,2,015929,2,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,4,014933,3,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,5,012628,4,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,1,014821,5,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,3,013970,6,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_3R,20260722,佐世保,3,6,015011,7,NORMAL,,7-2-4,780,(2),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,4,015212,1,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,1,015752,2,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,3,013068,3,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,2,014620,4,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,7,015126,5,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,5,013932,6,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_4R,20260722,佐世保,4,6,014328,7,NORMAL,,4-1-3,300,(1),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,2,015839,1,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,4,014185,2,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,6,014195,3,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,1,014634,4,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,3,014282,5,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,5,013349,6,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_5R,20260722,佐世保,5,7,014783,7,NORMAL,,2-4-6,6300,(14),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,3,015919,1,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,5,013054,2,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,2,014359,3,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,7,013646,4,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,6,015085,5,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,4,015481,6,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_6R,20260722,佐世保,6,1,012261,7,NORMAL,,3-5-2,1490,(5),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,5,015346,1,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,2,015928,2,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,4,014194,3,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,1,014775,4,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,3,014084,5,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,7,015547,6,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
20260722_佐世保_7R,20260722,佐世保,7,6,015507,7,NORMAL,,5-2-4,3890,(12),UNDER_10000,0,0
