レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260713_岸和田_1R,20260713,岸和田,1,7,015720,山元 大夢,石 川,26,123,A3,A2,両,,83.2,12.0,24.0,44.0,4,1,1,0,7,7,2,,
20260713_岸和田_2R,20260713,岸和田,2,1,015105,大崎 龍一郎,奈 良,33,109,A3,A3,両,,68.64,13.0,20.0,26.0,0,1,2,0,0,0,0,,
20260713_岸和田_2R,20260713,岸和田,2,2,012671,滝川 秀嗣,愛 知,53,71,A3,A3,追,,68.4,0.0,0.0,30.0,0,0,0,0,0,0,0,,
20260713_岸和田_2R,20260713,岸和田,2,3,014738,櫻川 雅彦,千 葉,42,99,A3,A2,追,,78.39,0.0,4.0,12.0,0,0,0,1,0,1,5,,
20260713_岸和田_2R,20260713,岸和田,2,4,015190,大中 拓磨,兵 庫,37,111,A3,A3,逃,,73.18,15.0,42.0,69.0,5,3,2,4,12,15,14,,
20260713_岸和田_2R,20260713,岸和田,2,5,015983,大村 涼兼,神奈川,30,129,A3,A3,逃,,69.66,0.0,0.0,0.0,0,0,0,0,3,2,0,,
20260713_岸和田_2R,20260713,岸和田,2,6,013861,岡田 大門,愛 知,45,87,A3,A3,両,,68.12,12.0,16.0,24.0,1,1,1,1,4,3,6,,
20260713_岸和田_2R,20260713,岸和田,2,7,013796,陶器 一馬,大 阪,47,86,A3,A3,追,,69.78,4.0,21.0,39.0,0,0,2,3,0,0,2,,
20260713_岸和田_3R,20260713,岸和田,3,1,011346,野崎 修一,栃 木,63,57,A3,A3,追,,67.87,11.0,11.0,29.0,0,0,2,0,0,0,0,,
20260713_岸和田_3R,20260713,岸和田,3,2,015355,磯村 蓮太,愛 知,29,115,A3,A3,逃,,69.46,6.0,31.0,37.0,1,1,2,1,4,6,6,,
20260713_岸和田_3R,20260713,岸和田,3,3,015964,柳沼 鼓太朗,福 島,23,129,A3,A3,逃,,76.11,22.0,33.0,55.0,0,1,1,1,0,1,1,,
20260713_岸和田_3R,20260713,岸和田,3,4,012893,吉野 猛,愛 知,53,74,A3,A3,追,,69.5,0.0,16.0,41.0,0,0,2,0,0,0,0,,
20260713_岸和田_3R,20260713,岸和田,3,5,012656,柴田 健,神奈川,55,71,A3,A3,追,,71.93,6.0,31.0,50.0,0,0,2,3,0,0,1,,
20260713_岸和田_3R,20260713,岸和田,3,6,014667,藤本 龍也,長 野,42,98,A3,A3,両,,67.27,0.0,9.0,18.0,1,0,0,0,3,3,0,,
20260713_岸和田_3R,20260713,岸和田,3,7,012439,河合 康晴,静 岡,56,68,A3,A2,追,,77.8,0.0,4.0,22.0,0,0,0,1,0,0,1,,
20260713_岸和田_4R,20260713,岸和田,4,1,013206,岡崎 和久,奈 良,50,78,A3,A2,追,,80.53,0.0,13.0,20.0,0,0,0,2,0,0,0,,
20260713_岸和田_4R,20260713,岸和田,4,2,013320,村上 順規,新 潟,49,80,A3,A3,追,,67.59,7.0,22.0,29.0,0,2,3,1,0,0,0,,
20260713_岸和田_4R,20260713,岸和田,4,3,014202,島田 茂希,北海道,40,92,A3,A3,逃,,72.0,16.0,50.0,66.0,2,1,0,0,5,4,1,,
20260713_岸和田_4R,20260713,岸和田,4,4,016001,高橋 奏多,大 阪,19,129,A3,A3,逃,,78.0,33.0,33.0,66.0,1,1,0,0,2,1,2,,
20260713_岸和田_4R,20260713,岸和田,4,5,011792,木下 章,長 野,58,61,A3,A3,両,,67.31,0.0,5.0,15.0,0,0,0,1,0,1,1,,
20260713_岸和田_4R,20260713,岸和田,4,6,014430,橋本 祐司,青 森,41,95,A3,A3,追,,66.87,12.0,25.0,35.0,0,0,6,2,1,2,0,,
20260713_岸和田_4R,20260713,岸和田,4,7,013788,白崎 芳典,福 井,49,86,A3,A3,追,,69.35,3.0,14.0,32.0,0,0,1,3,0,1,3,,
20260713_岸和田_5R,20260713,岸和田,5,1,015666,畠山 ひすい,神奈川,24,122,L1,L1,逃,,54.64,48.0,60.0,80.0,7,6,2,0,16,11,5,,
20260713_岸和田_5R,20260713,岸和田,5,2,015408,高尾 貴美歌,長 崎,26,116,L1,L1,両,,54.08,29.0,62.0,83.0,0,3,8,4,1,1,0,,
20260713_岸和田_5R,20260713,岸和田,5,3,014925,大和 久保美,青 森,34,102,L1,L1,追,,46.16,0.0,4.0,4.0,0,0,0,1,0,0,1,,
20260713_岸和田_5R,20260713,岸和田,5,4,015145,大谷 杏奈,大 阪,29,110,L1,L1,両,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_岸和田_5R,20260713,岸和田,5,5,015765,竹野 百香,三 重,23,124,L1,L1,両,,55.86,43.0,56.0,68.0,5,1,2,1,9,8,0,,
20260713_岸和田_5R,20260713,岸和田,5,6,015399,高木 佑真,神奈川,27,116,L1,L1,両,,50.63,4.0,21.0,47.0,0,2,1,2,1,2,2,,
20260713_岸和田_5R,20260713,岸和田,5,7,015957,成海 綾香,沖 縄,25,128,L1,L1,両,,47.37,0.0,0.0,6.0,0,0,0,0,0,3,2,,
20260713_岸和田_6R,20260713,岸和田,6,1,015027,長澤 彩,福 岡,38,106,L1,L1,両,,50.14,4.0,14.0,33.0,0,0,1,2,1,3,3,,
20260713_岸和田_6R,20260713,岸和田,6,2,015316,川田 ひな,香 川,27,114,L1,L1,追,,46.22,0.0,0.0,11.0,0,0,0,0,0,0,0,,
20260713_岸和田_6R,20260713,岸和田,6,3,016038,仲井 リコ,岐 阜,20,130,L1,L1,両,,44.08,0.0,8.0,8.0,0,0,0,1,0,0,0,,
20260713_岸和田_6R,20260713,岸和田,6,4,015769,松井 優佳,大 阪,27,124,L1,L1,両,,55.33,37.0,66.0,79.0,4,8,4,0,6,7,3,,
20260713_岸和田_6R,20260713,岸和田,6,5,015585,山本 さくら,愛 知,25,120,L1,L1,両,,48.6,10.0,20.0,33.0,2,3,0,1,9,14,12,,
20260713_岸和田_6R,20260713,岸和田,6,6,015940,千葉 捺美,群 馬,31,128,L1,L1,両,,50.88,0.0,11.0,55.0,0,0,0,1,0,0,3,,
20260713_岸和田_6R,20260713,岸和田,6,7,015485,青木 美保,埼 玉,28,118,L1,L1,両,,54.25,12.0,45.0,70.0,2,4,4,1,7,6,0,,
20260713_岸和田_7R,20260713,岸和田,7,1,014402,泉谷 直哉,兵 庫,43,94,A2,A1,追,,85.21,14.0,28.0,35.0,0,0,6,2,0,0,2,,
20260713_岸和田_7R,20260713,岸和田,7,2,015705,鳥海 創,千 葉,24,123,A2,A2,逃,,82.77,22.0,27.0,44.0,5,0,0,0,7,8,1,,
20260713_岸和田_7R,20260713,岸和田,7,3,014003,須賀 和彦,茨 城,41,89,A2,A2,追,,85.75,8.0,29.0,37.0,0,0,4,3,2,1,2,,
20260713_岸和田_7R,20260713,岸和田,7,4,014598,岡崎 祥伍,岐 阜,37,97,A2,A2,追,,81.77,11.0,11.0,22.0,0,0,1,0,0,0,0,,
20260713_岸和田_7R,20260713,岸和田,7,5,014859,小林 申太,茨 城,43,101,A2,A1,両,,85.91,29.0,37.0,50.0,4,2,3,0,9,9,2,,
20260713_岸和田_7R,20260713,岸和田,7,6,015910,土生 智徳,大 阪,29,127,A2,A3,逃,,77.75,48.0,66.0,72.0,16,6,0,0,18,17,2,,
20260713_岸和田_7R,20260713,岸和田,7,7,012960,水書 義弘,千 葉,52,75,A2,A1,追,,82.52,8.0,8.0,34.0,0,0,2,0,0,0,0,,
20260713_岸和田_8R,20260713,岸和田,8,1,014734,長沼 謙太,東 京,37,99,A1,A1,追,,83.09,23.0,38.0,47.0,1,0,5,2,1,1,2,,
20260713_岸和田_8R,20260713,岸和田,8,2,013042,渡邊 健,愛 知,53,76,A1,A1,追,,88.64,11.0,34.0,50.0,0,0,5,4,0,0,5,,
20260713_岸和田_8R,20260713,岸和田,8,3,014161,藤田 大輔,千 葉,41,91,A1,A1,追,,88.55,18.0,37.0,55.0,0,1,6,3,0,0,3,,
20260713_岸和田_8R,20260713,岸和田,8,4,015783,吉田 優斗,岩 手,26,125,A1,A2,逃,,89.0,28.0,57.0,76.0,9,3,0,0,11,13,1,,
20260713_岸和田_8R,20260713,岸和田,8,5,014223,瀧野 勝太,群 馬,39,92,A2,A2,追,,83.48,14.0,25.0,37.0,0,1,3,3,1,0,3,,
20260713_岸和田_8R,20260713,岸和田,8,6,013857,浅沼 聖士,静 岡,44,87,A2,A2,追,,81.2,0.0,4.0,25.0,0,0,1,0,0,1,3,,
20260713_岸和田_8R,20260713,岸和田,8,7,015455,枠元 一葵,福 井,26,117,A2,A2,逃,,82.83,16.0,25.0,41.0,4,2,0,0,12,18,1,,
20260713_岸和田_9R,20260713,岸和田,9,1,015234,八嶋 稔真,神奈川,30,113,A1,A2,逃,,84.76,26.0,34.0,46.0,4,3,0,2,8,12,1,,
20260713_岸和田_9R,20260713,岸和田,9,2,013575,渡会 啓介,愛 知,49,83,A2,A2,追,,83.51,3.0,14.0,40.0,0,0,2,2,0,0,2,,
20260713_岸和田_9R,20260713,岸和田,9,3,015338,土田 栄二,茨 城,30,115,A1,A1,逃,,89.08,25.0,62.0,75.0,13,0,2,0,16,18,10,,
20260713_岸和田_9R,20260713,岸和田,9,4,014230,山田 義彦,埼 玉,40,92,A1,A1,両,,86.62,5.0,27.0,38.0,0,2,2,1,1,0,0,,
20260713_岸和田_9R,20260713,岸和田,9,5,012823,遠藤 勝行,静 岡,51,73,A2,A2,追,,83.45,8.0,20.0,29.0,0,0,2,3,0,0,2,,
20260713_岸和田_9R,20260713,岸和田,9,6,014012,関 智晴,新 潟,42,89,A2,A2,追,,79.9,0.0,9.0,19.0,0,0,1,1,0,0,4,,
20260713_岸和田_9R,20260713,岸和田,9,7,015635,藤岡 徹也,兵 庫,38,121,A1,A1,両,,85.23,14.0,33.0,52.0,0,2,3,2,1,1,1,,
20260713_岸和田_10R,20260713,岸和田,10,1,014438,緑川 修平,福 島,42,95,A2,A2,逃,,83.0,19.0,29.0,38.0,1,7,0,1,1,1,0,,
20260713_岸和田_10R,20260713,岸和田,10,2,015623,野崎 翼,岐 阜,28,121,A2,A1,両,,82.8,12.0,24.0,28.0,3,2,1,0,7,10,9,,
20260713_岸和田_10R,20260713,岸和田,10,3,014528,落合 達彦,静 岡,39,96,A1,A1,追,,90.75,16.0,33.0,33.0,0,0,1,1,0,0,0,,
20260713_岸和田_10R,20260713,岸和田,10,4,013761,新井 剛央,埼 玉,48,86,A2,A2,追,,80.47,0.0,4.0,14.0,0,0,1,0,0,0,2,,
20260713_岸和田_10R,20260713,岸和田,10,5,015594,金田 涼馬,神奈川,28,119,A2,A1,逃,,89.73,26.0,53.0,56.0,10,4,2,0,17,17,17,,
20260713_岸和田_10R,20260713,岸和田,10,6,014713,鈴木 裕斗,宮 城,35,99,A2,A3,両,,67.53,6.0,6.0,20.0,1,0,0,0,3,5,6,,
20260713_岸和田_10R,20260713,岸和田,10,7,011907,島野 浩司,愛 知,57,62,A1,A1,追,,87.88,16.0,44.0,55.0,0,0,4,4,0,0,2,,
20260713_岸和田_11R,20260713,岸和田,11,1,013483,宮越 孝治,富 山,47,82,A1,S2,追,,94.86,3.0,6.0,16.0,0,0,2,0,0,1,6,,
20260713_岸和田_11R,20260713,岸和田,11,2,015508,菅野 航基,宮 城,25,119,A1,S2,逃,,96.85,10.0,21.0,25.0,2,0,2,2,7,13,3,,
20260713_岸和田_11R,20260713,岸和田,11,3,015254,鈴木 輝大,東 京,31,113,A1,S2,追,,99.8,24.0,28.0,36.0,0,1,6,0,0,0,2,,
20260713_岸和田_11R,20260713,岸和田,11,4,014460,矢口 大樹,千 葉,37,95,A1,A1,両,,91.33,23.0,52.0,57.0,5,5,0,1,11,10,2,,
20260713_岸和田_11R,20260713,岸和田,11,5,014807,福田 拓也,栃 木,34,100,A1,A1,追,,91.66,33.0,52.0,61.0,0,4,4,3,2,2,1,,
20260713_岸和田_11R,20260713,岸和田,11,6,014570,松澤 敬輔,北海道,38,97,A1,A2,両,,91.11,14.0,66.0,74.0,0,3,5,10,1,0,5,,
20260713_岸和田_11R,20260713,岸和田,11,7,015460,仲野 結音,大 阪,26,117,A1,A1,逃,,96.09,63.0,72.0,86.0,0,14,2,0,5,1,3,,
20260713_広島_1R,20260713,広島,1,1,015308,當銘 直美,愛 知,30,114,L1,L1,両,,53.96,18.0,48.0,62.0,1,3,5,4,3,0,4,,
20260713_広島_1R,20260713,広島,1,2,015406,吉岡 詩織,広 島,31,116,L1,L1,両,,53.8,28.0,64.0,72.0,8,6,1,1,11,8,0,,
20260713_広島_1R,20260713,広島,1,3,015669,河内 桜雪,群 馬,23,122,L1,L1,追,,53.08,4.0,40.0,76.0,0,0,4,6,0,0,2,,
20260713_広島_1R,20260713,広島,1,4,015762,高橋 美沙紀,愛 知,35,124,L1,L1,両,,51.12,12.0,33.0,50.0,1,4,2,1,9,7,4,,
20260713_広島_1R,20260713,広島,1,5,014910,篠崎 新純,千 葉,41,102,L1,L1,両,,49.19,0.0,19.0,38.0,0,1,0,3,3,3,9,,
20260713_広島_1R,20260713,広島,1,6,015776,高本 美穂,熊 本,23,124,L1,L1,追,,48.29,2.0,5.0,17.0,1,0,1,0,6,6,6,,
20260713_広島_1R,20260713,広島,1,7,015489,保立 沙織,神奈川,42,118,L1,L1,両,,45.11,0.0,0.0,0.0,0,0,0,0,0,1,0,,
20260713_広島_2R,20260713,広島,2,1,015080,児玉 碧衣,福 岡,31,108,L1,L1,逃,,58.05,77.0,83.0,94.0,7,8,0,0,15,5,0,,
20260713_広島_2R,20260713,広島,2,2,015020,奥井 迪,東 京,44,106,L1,L1,逃,,53.2,12.0,44.0,64.0,3,4,0,4,12,12,5,,
20260713_広島_2R,20260713,広島,2,3,015394,三森 彩桜,福 島,26,116,L1,L1,追,,51.95,0.0,28.0,66.0,0,0,0,6,0,0,0,,
20260713_広島_2R,20260713,広島,2,4,015321,比嘉 真梨代,沖 縄,37,114,L1,L1,追,,50.37,11.0,14.0,37.0,0,1,2,1,1,1,17,,
20260713_広島_2R,20260713,広島,2,5,015490,杉浦 菜留,愛 知,25,118,L1,L1,両,,50.22,7.0,22.0,25.0,0,2,1,3,1,1,1,,
20260713_広島_2R,20260713,広島,2,6,015496,布居 光,和歌山,26,118,L1,L1,両,,47.33,0.0,8.0,20.0,0,0,1,1,2,1,4,,
20260713_広島_2R,20260713,広島,2,7,015757,戸邉 香奈実,茨 城,32,124,L1,L1,両,,47.0,0.0,0.0,13.0,0,0,0,0,0,0,2,,
20260713_広島_3R,20260713,広島,3,1,013058,富 弥昭,山 口,54,76,A1,A1,追,,89.94,27.0,44.0,66.0,0,1,5,2,0,0,1,,
20260713_広島_3R,20260713,広島,3,2,012326,國武 耕二,佐 賀,56,66,A2,A2,追,,86.04,4.0,16.0,45.0,0,0,1,3,0,0,1,,
20260713_広島_3R,20260713,広島,3,3,014707,飯塚 直人,佐 賀,35,98,A2,A2,両,,83.45,9.0,18.0,31.0,0,0,3,1,0,0,2,,
20260713_広島_3R,20260713,広島,3,4,015920,吉野 太晟,岡 山,24,127,A2,A2,逃,,82.92,55.0,66.0,77.0,15,3,0,0,20,16,13,,
20260713_広島_3R,20260713,広島,3,5,013594,高田 真幸,福 岡,48,83,A1,A2,両,,82.2,13.0,13.0,24.0,0,3,1,0,0,1,0,,
20260713_広島_3R,20260713,広島,3,6,012466,郡 英治,広 島,56,68,A2,A2,追,,81.61,0.0,23.0,46.0,0,0,0,3,0,0,1,,
20260713_広島_3R,20260713,広島,3,7,014891,小岩 哲也,大 分,40,101,A2,A2,両,,80.31,0.0,8.0,26.0,0,0,2,0,0,0,0,,
20260713_広島_4R,20260713,広島,4,1,014333,阿部 兼士,福 岡,42,93,A1,A2,追,,87.76,20.0,52.0,64.0,0,0,7,6,0,0,13,,
20260713_広島_4R,20260713,広島,4,2,012598,大庭 正紀,富 山,56,70,A1,A1,追,,86.41,12.0,25.0,45.0,0,0,4,2,0,0,1,,
20260713_広島_4R,20260713,広島,4,3,014305,大谷 靖茂,愛 知,44,93,A1,A2,逃,,85.92,14.0,29.0,40.0,3,2,2,1,6,4,0,,
20260713_広島_4R,20260713,広島,4,4,012924,太田黒 大心,熊 本,51,74,A2,A1,追,,83.5,0.0,9.0,38.0,0,0,1,1,0,0,4,,
20260713_広島_4R,20260713,広島,4,5,012474,小川 圭二,徳 島,55,68,A1,A1,追,,82.09,9.0,14.0,28.0,0,0,2,1,0,0,0,,
20260713_広島_4R,20260713,広島,4,6,015934,吉田 航,大 分,27,127,A2,A3,逃,,79.12,64.0,80.0,88.0,14,4,0,2,17,13,15,,
20260713_広島_4R,20260713,広島,4,7,014331,栗田 貴徳,愛 媛,43,93,A1,S2,追,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_広島_5R,20260713,広島,5,1,013447,坂本 晃輝,佐 賀,47,81,A1,A1,追,,89.75,20.0,45.0,62.0,0,0,9,2,0,0,4,,
20260713_広島_5R,20260713,広島,5,2,014422,前田 義和,鹿児島,42,94,A1,A1,逃,,87.31,23.0,28.0,33.0,3,3,0,0,8,8,0,,
20260713_広島_5R,20260713,広島,5,3,014321,石坂 永伍,岡 山,39,93,A1,A1,両,,85.43,16.0,30.0,33.0,0,1,6,2,2,0,0,,
20260713_広島_5R,20260713,広島,5,4,013654,滝山 実,徳 島,49,84,A2,A1,追,,83.66,0.0,20.0,25.0,0,0,3,2,0,0,1,,
20260713_広島_5R,20260713,広島,5,5,014133,高橋 紀史,佐 賀,39,91,A2,A2,追,,80.0,3.0,7.0,11.0,0,0,2,0,0,0,1,,
20260713_広島_5R,20260713,広島,5,6,014755,奥出 健士郎,福 井,37,99,A2,A2,追,,79.66,7.0,7.0,14.0,0,1,1,0,1,1,0,,
20260713_広島_5R,20260713,広島,5,7,012532,西郷 剛,兵 庫,57,69,A2,A3,追,,73.77,7.0,33.0,51.0,0,0,3,6,0,0,1,,
20260713_広島_6R,20260713,広島,6,1,014952,多田 晃紀,岡 山,33,103,A1,A1,逃,,88.5,33.0,41.0,58.0,3,5,2,0,9,12,0,,
20260713_広島_6R,20260713,広島,6,2,012757,市本 隆司,広 島,54,72,A2,A2,両,,87.75,20.0,29.0,50.0,0,1,5,1,0,0,3,,
20260713_広島_6R,20260713,広島,6,3,012992,吉良 勝信,福 岡,52,75,A2,A2,追,,81.26,4.0,13.0,26.0,0,0,3,0,0,0,4,,
20260713_広島_6R,20260713,広島,6,4,013155,四元 慎也,宮 崎,50,77,A2,A2,追,,80.75,0.0,4.0,29.0,0,0,0,1,0,0,0,,
20260713_広島_6R,20260713,広島,6,5,013142,黒田 大介,愛 媛,52,77,A2,A2,追,,79.18,0.0,0.0,13.0,0,0,0,0,0,0,0,,
20260713_広島_6R,20260713,広島,6,6,014494,山崎 翼,大 分,37,95,A1,A2,逃,,78.66,14.0,14.0,14.0,0,3,0,0,3,0,0,,
20260713_広島_6R,20260713,広島,6,7,013893,片山 直人,福 岡,44,87,A2,A2,両,,76.92,0.0,0.0,3.0,0,0,0,0,6,7,0,,
20260713_広島_7R,20260713,広島,7,1,015382,竹元 健竜,福 岡,28,115,A2,S2,両,,90.5,0.0,0.0,0.0,0,0,0,0,0,1,0,,
20260713_広島_7R,20260713,広島,7,2,015565,入江 航太,熊 本,24,119,A2,A2,逃,,88.42,19.0,42.0,61.0,2,2,2,3,3,0,10,,
20260713_広島_7R,20260713,広島,7,3,013047,田中 俊充,福 井,50,76,A1,A1,追,,82.64,0.0,11.0,38.0,0,0,0,2,0,0,0,,
20260713_広島_7R,20260713,広島,7,4,014845,表原 周,徳 島,35,100,A1,A1,追,,81.28,0.0,14.0,28.0,1,0,0,0,1,0,0,,
20260713_広島_7R,20260713,広島,7,5,014789,茅野 寛史,鹿児島,47,99,A1,A1,追,,81.0,9.0,9.0,18.0,0,0,1,0,0,0,3,,
20260713_広島_7R,20260713,広島,7,6,015828,秋末 蓮,兵 庫,25,125,A2,A3,逃,,79.07,59.0,81.0,88.0,14,8,0,0,19,17,15,,
20260713_広島_7R,20260713,広島,7,7,014533,加藤 正法,愛 知,37,96,A2,A3,追,,68.12,4.0,20.0,37.0,0,1,2,2,0,0,1,,
20260713_広島_8R,20260713,広島,8,1,014185,隅 貴史,山 口,45,91,A1,A2,追,,86.66,19.0,38.0,57.0,0,0,5,3,0,0,9,,
20260713_広島_8R,20260713,広島,8,2,014556,小川 祐司,愛 媛,44,96,A2,A2,両,,86.29,18.0,37.0,40.0,5,4,1,0,11,9,2,,
20260713_広島_8R,20260713,広島,8,3,014359,関根 彰人,沖 縄,38,94,A2,A2,追,,82.29,4.0,12.0,29.0,0,0,2,1,0,0,2,,
20260713_広島_8R,20260713,広島,8,4,014474,山崎 晃,石 川,40,95,A2,A2,両,,82.04,17.0,21.0,43.0,4,0,1,0,9,10,0,,
20260713_広島_8R,20260713,広島,8,5,013056,山本 貴章,岡 山,51,76,A2,A2,追,,82.0,4.0,17.0,26.0,0,0,2,2,0,0,0,,
20260713_広島_8R,20260713,広島,8,6,014171,深見 仁哉,愛 知,43,91,A2,A2,追,,79.85,0.0,14.0,18.0,0,0,2,2,1,1,1,,
20260713_広島_8R,20260713,広島,8,7,012850,渡邉 満,福 岡,53,73,A2,A3,追,,74.61,16.0,33.0,44.0,0,0,4,2,0,0,2,,
20260713_広島_9R,20260713,広島,9,1,015446,林 敬宏,愛 知,34,117,A1,S2,逃,,97.38,6.0,16.0,29.0,1,3,0,1,7,10,1,,
20260713_広島_9R,20260713,広島,9,2,013330,舘 泰守,愛 知,50,80,A1,S2,追,,95.25,3.0,14.0,17.0,0,0,2,2,0,0,2,,
20260713_広島_9R,20260713,広島,9,3,015741,堀川 敬太郎,福 岡,24,123,A1,S2,逃,,94.62,3.0,10.0,20.0,0,1,1,1,6,7,8,,
20260713_広島_9R,20260713,広島,9,4,015830,細中 翔太,岡 山,27,125,A1,A2,逃,,92.0,40.0,60.0,80.0,9,2,1,0,12,10,5,,
20260713_広島_9R,20260713,広島,9,5,015561,原井 剣也,福 岡,32,119,A1,A1,逃,,90.91,33.0,41.0,66.0,2,2,5,1,4,6,0,,
20260713_広島_9R,20260713,広島,9,6,013650,吉本 哲郎,広 島,46,84,A1,A1,両,,90.71,14.0,38.0,57.0,0,0,4,4,1,2,3,,
20260713_広島_9R,20260713,広島,9,7,015377,蒋野 翔太,徳 島,31,115,A1,A1,逃,,90.52,19.0,33.0,42.0,1,1,3,2,2,2,2,,
20260713_松山_1R,20260713,松山,1,1,012982,上原 直樹,岡 山,52,75,A3,A3,追,,70.25,10.0,28.0,42.0,0,1,4,3,0,0,1,,
20260713_松山_1R,20260713,松山,1,2,014418,安部 龍文,大 分,41,94,A3,A2,追,,83.26,4.0,26.0,39.0,0,0,2,4,0,0,0,,
20260713_松山_1R,20260713,松山,1,3,014295,山崎 寛巳,新 潟,42,93,A3,A3,逃,,71.16,22.0,33.0,38.0,3,2,1,0,6,4,0,,
20260713_松山_1R,20260713,松山,1,4,014257,岡崎 克政,岡 山,41,92,A3,A3,逃,,71.61,27.0,33.0,47.0,10,2,0,0,23,25,1,,
20260713_松山_1R,20260713,松山,1,5,013082,小泉 俊也,静 岡,50,77,A3,A3,両,,71.0,12.0,37.0,53.0,5,5,0,2,6,8,4,,
20260713_松山_1R,20260713,松山,1,6,014209,加美山 隆行,宮 城,40,92,A3,A3,追,,68.5,4.0,27.0,40.0,0,0,4,2,0,0,8,,
20260713_松山_1R,20260713,松山,1,7,013505,住村 実,徳 島,50,82,A3,A3,追,,70.11,0.0,17.0,23.0,0,0,1,2,0,0,0,,
20260713_松山_2R,20260713,松山,2,1,014019,長崎 達也,神奈川,44,89,A3,A3,両,,71.17,14.0,28.0,39.0,0,0,5,3,0,0,2,,
20260713_松山_2R,20260713,松山,2,2,014880,野見 泰要,岡 山,44,101,A3,A3,逃,,71.51,27.0,44.0,60.0,15,3,1,0,25,22,5,,
20260713_松山_2R,20260713,松山,2,3,015801,織茂 雄一郎,山 梨,28,125,A3,A3,両,,74.42,18.0,44.0,62.0,4,3,2,3,12,10,26,,
20260713_松山_2R,20260713,松山,2,4,014407,森 佑樹,岡 山,40,94,A3,A3,逃,,71.25,29.0,40.0,44.0,7,4,0,0,15,11,4,,
20260713_松山_2R,20260713,松山,2,5,013452,齊藤 紳一朗,青 森,48,82,A3,A2,追,,75.91,0.0,4.0,4.0,0,0,0,1,0,0,1,,
20260713_松山_2R,20260713,松山,2,6,011665,倉岡 慎太郎,熊 本,58,59,A3,A3,追,,68.8,12.0,28.0,36.0,0,1,4,2,0,0,1,,
20260713_松山_2R,20260713,松山,2,7,015283,安本 昇平,山 口,31,113,A3,A2,逃,,80.0,0.0,20.0,20.0,0,0,0,1,0,0,2,,
20260713_松山_3R,20260713,松山,3,1,014042,徳吉 正治,福 岡,43,89,A3,A3,両,,71.07,22.0,33.0,51.0,0,0,8,1,0,1,1,,
20260713_松山_3R,20260713,松山,3,2,012507,爲田 学,沖 縄,53,69,A3,A2,追,,78.45,4.0,12.0,33.0,0,0,2,1,0,0,1,,
20260713_松山_3R,20260713,松山,3,3,015166,内田 淳,千 葉,33,111,A3,A2,逃,,74.42,0.0,12.0,25.0,0,0,1,0,0,0,1,,
20260713_松山_3R,20260713,松山,3,4,015846,入田 龍馬,鹿児島,23,125,A3,A2,逃,,80.33,0.0,16.0,50.0,0,1,0,0,3,3,0,,
20260713_松山_3R,20260713,松山,3,5,015286,土居 佑次,高 知,28,113,A3,A3,逃,,69.78,15.0,21.0,31.0,2,1,1,0,3,2,4,,
20260713_松山_3R,20260713,松山,3,6,016010,駒壽 直人,福 岡,28,129,A3,A3,逃,,68.75,0.0,0.0,0.0,0,0,0,0,0,1,0,,
20260713_松山_3R,20260713,松山,3,7,012432,石井 孝,千 葉,54,68,A3,A3,追,,69.14,0.0,14.0,33.0,0,0,2,1,0,0,0,,
20260713_松山_4R,20260713,松山,4,1,015677,浜地 晴帆,三 重,25,122,L1,L1,両,,46.31,9.0,9.0,18.0,1,0,1,0,1,0,1,,
20260713_松山_4R,20260713,松山,4,2,016035,伊藤 梨里花,愛 知,28,130,L1,L1,両,,52.16,33.0,66.0,75.0,3,4,1,0,4,3,1,,
20260713_松山_4R,20260713,松山,4,3,015148,中嶋 里美,愛 知,35,110,L1,L1,両,,49.44,4.0,28.0,32.0,0,2,2,3,5,5,0,,
20260713_松山_4R,20260713,松山,4,4,015770,東 美月,兵 庫,24,124,L1,L1,両,,52.11,0.0,14.0,59.0,0,2,1,1,1,0,1,,
20260713_松山_4R,20260713,松山,4,5,015944,赤池 七虹,静 岡,23,128,L1,L1,両,,48.68,0.0,8.0,28.0,0,0,2,0,1,5,10,,
20260713_松山_4R,20260713,松山,4,6,015673,塩田 日海,神奈川,27,122,L1,L1,追,,47.28,0.0,9.0,19.0,0,1,1,0,1,0,2,,
20260713_松山_4R,20260713,松山,4,7,015773,枝光 美奈,福 岡,28,124,L1,L1,両,,51.62,2.0,20.0,40.0,0,2,3,2,0,1,5,,
20260713_松山_5R,20260713,松山,5,1,014415,楢原 由将,福 岡,38,94,A2,A2,両,,81.95,0.0,9.0,23.0,0,0,0,2,0,0,1,,
20260713_松山_5R,20260713,松山,5,2,013039,松山 正和,静 岡,54,76,A2,A2,追,,80.0,0.0,10.0,26.0,0,0,0,2,0,1,1,,
20260713_松山_5R,20260713,松山,5,3,015662,中山 遼太郎,熊 本,23,121,A2,A1,逃,,81.0,10.0,15.0,25.0,0,1,1,1,2,3,1,,
20260713_松山_5R,20260713,松山,5,4,015563,久保 光司,佐 賀,29,119,A2,A2,逃,,80.95,9.0,18.0,27.0,2,0,2,0,6,11,4,,
