レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260717_奈良_6R,20260717,奈良,6,6,015012,勝部 貴博,福 岡,37,105,A2,A3,両,,72.04,33.0,50.0,58.0,6,3,3,0,10,6,0,,
20260717_奈良_6R,20260717,奈良,6,7,013358,行成 大祐,香 川,50,80,A2,A3,追,,71.64,3.0,7.0,42.0,0,0,1,1,0,0,0,,
20260717_奈良_7R,20260717,奈良,7,1,014326,福島 栄一,香 川,42,93,A1,S2,追,,95.75,6.0,13.0,27.0,0,0,3,1,0,0,18,,
20260717_奈良_7R,20260717,奈良,7,2,015299,曽我 圭佑,熊 本,32,113,A1,A1,逃,,90.92,22.0,37.0,48.0,5,1,4,0,9,8,2,,
20260717_奈良_7R,20260717,奈良,7,3,015922,中田 拓也,広 島,30,127,A2,A2,逃,,88.91,16.0,50.0,62.0,9,3,0,0,16,14,0,,
20260717_奈良_7R,20260717,奈良,7,4,014270,小原 将通,大 分,38,92,A1,A1,追,,88.4,11.0,37.0,70.0,0,0,4,6,0,0,0,,
20260717_奈良_7R,20260717,奈良,7,5,015057,小林 史也,和歌山,40,107,A2,A1,逃,,81.8,3.0,15.0,26.0,4,0,0,0,12,15,2,,
20260717_奈良_7R,20260717,奈良,7,6,013969,武田 良太,愛 媛,44,88,A2,A2,追,,80.96,3.0,7.0,28.0,0,0,2,0,0,0,0,,
20260717_奈良_7R,20260717,奈良,7,7,014603,佐野 洋継,京 都,38,97,A2,A2,両,,79.0,3.0,6.0,12.0,0,0,2,0,0,1,5,,
20260717_奈良_8R,20260717,奈良,8,1,015554,近藤 翔馬,愛 媛,28,119,A1,S2,逃,,98.88,15.0,23.0,34.0,0,2,3,1,1,3,0,,
20260717_奈良_8R,20260717,奈良,8,2,015364,吉堂 将規,奈 良,32,115,A1,A1,逃,,90.78,15.0,35.0,50.0,2,5,0,0,4,3,5,,
20260717_奈良_8R,20260717,奈良,8,3,013885,柳谷 崇,岡 山,48,87,A1,A1,追,,90.66,6.0,26.0,40.0,0,0,2,2,0,0,4,,
20260717_奈良_8R,20260717,奈良,8,4,013570,加藤 寛治,愛 知,48,83,A1,A1,両,,87.85,29.0,48.0,59.0,0,1,10,2,1,0,11,,
20260717_奈良_8R,20260717,奈良,8,5,014673,松田 大,富 山,36,98,A1,A2,両,,85.66,20.0,41.0,54.0,3,0,4,3,3,4,3,,
20260717_奈良_8R,20260717,奈良,8,6,014091,伊原 弘幸,福 井,41,90,A1,A1,追,,81.34,6.0,10.0,26.0,0,0,2,1,0,0,0,,
20260717_奈良_8R,20260717,奈良,8,7,012891,朝日 勇,愛 知,52,74,A2,A2,追,,81.0,7.0,18.0,22.0,0,0,4,1,0,0,4,,
20260717_奈良_9R,20260717,奈良,9,1,013955,三宅 裕武,三 重,44,88,A1,S2,追,,97.0,4.0,16.0,29.0,0,0,3,1,0,0,1,,
20260717_奈良_9R,20260717,奈良,9,2,015184,中野 雄喜,京 都,32,111,A1,A1,両,,92.33,33.0,50.0,66.0,4,2,2,1,5,5,3,,
20260717_奈良_9R,20260717,奈良,9,3,014486,大瀬戸潤一郎,広 島,44,95,A1,A1,追,,89.16,24.0,40.0,60.0,0,1,6,3,1,0,7,,
20260717_奈良_9R,20260717,奈良,9,4,015812,森崎 英登,愛 知,26,125,A1,A2,逃,,86.07,14.0,33.0,55.0,6,3,0,0,15,15,7,,
20260717_奈良_9R,20260717,奈良,9,5,014314,中川 繁樹,京 都,40,93,A2,A1,逃,,85.57,23.0,42.0,42.0,5,1,3,2,10,10,11,,
20260717_奈良_9R,20260717,奈良,9,6,015345,浅見 隼,福 岡,29,115,A1,A1,逃,,83.29,11.0,33.0,33.0,5,3,1,0,7,10,2,,
20260717_奈良_9R,20260717,奈良,9,7,014166,倉野 隆太郎,三 重,42,91,A2,A2,追,,81.5,10.0,14.0,21.0,0,0,3,1,0,1,0,,
